id,title,description,borough,neighborhood,address,price,beds,baths,sqft,property_type,available_from,lease_term,image_url,listing_url,latitude,longitude,pet_friendly,furnished,has_doorman,has_laundry,near_subway,allows_guarantors,featured
7922162707,🌟 2BR Williamsburg | Balcony · Roof Deck · Gym | HPD Stabilized,"🌟$4,060/mo | 2 Bed / 1 Bath 📲 Call/text YAS: 347-256-0331 ━━━━━━━━━━━━━━━━━━━━ READ FIRST — HPD INCOME REQUIREMENTS ━━━━━━━━━━━━━━━━━━━━ This is an HPD rent-stabilized unit. To qualify, your household must meet these income guidelines: 2-person household: $145,000 – $168,000/yr combined 3-person household: $145,000 – $189,000/yr combined Asset limit: $210,000 If you're a two-income household or small family earning in this range, this is one of the best deals in Williamsburg. Rent stabilization means your increases are capped by NYC law — your rent won't spike at renewal. ━━━━━━━━━━━━━━━━━━━━ THE APARTMENT ━━━━━━━━━━━━━━━━━━━━ ✔ 2 Bedrooms / 1 Bathroom ✔ Private balcony with city views ✔ Central A/C & heat ✔ Hardwood floors ✔ Dishwasher ✔ Oversized closets ✔ Marble kitchen island ✔ Rent stabilized (HPD registered) ━━━━━━━━━━━━━━━━━━━━ THE BUILDING ━━━━━━━━━━━━━━━━━━━━ ✔ Roof deck ✔ Gym ✔ Virtual doorman ✔ Elevator ✔ Laundry in building ✔ Package room ✔ Garage parking available ✔ Bike room ━━━━━━━━━━━━━━━━━━━━ THE NEIGHBORHOOD ━━━━━━━━━━━━━━━━━━━━ 139 Frost St sits in the heart of Williamsburg. McCarren Park is minutes away — weekend farmers markets, the pool in summer, and some of the best green space in Brooklyn right at your door. Graham Ave L train is a 5-minute walk. Lorimer St G train close by. Restaurants, cafes, and shops in every direction. ━━━━━━━━━━━━━━━━━━━━ 📲 Call/text YAS: 347-256-0331 In-person and virtual tours available.",Brooklyn,craigslist,FROST ST near GRAHAM,4060,0,1,0,Apartment,,12 months,https://images.craigslist.org/00404_6TOVE9bthmr_0hd0cU_600x450.jpg,https://newyork.craigslist.org/brk/apa/d/brooklyn-2br-williamsburg-balcony-roof/7922162707.html,40.718066,-73.944966,False,False,True,True,True,False,False
7922189327,Rare Furnished 3BR/2BA – Prime Upper East Side – Steps to East River,"⭐ Rare Furnished 3BR/2BA – Prime Upper East Side – Steps to East River Bright, spacious, and beautifully furnished three-bedroom, two-bathroom apartment in a quiet boutique building on the Upper East Side. Enjoy a generous layout, excellent storage, and peaceful surroundings just steps from the East River Promenade. Only one block from Trader Joe’s and close to major subway and bus lines. Surrounded by top dining, shopping, and parks — this prime location offers the perfect balance of city convenience and neighborhood charm. * Furnished * Quiet boutique building * East River steps away * Rent includes utilities, TV + Wi-Fi Move-in ready. Private showings by appointment. Don’t miss this rarely available home. Prime location for dining, shopping and parks. Don't miss this must see apartment in one of NYC's most desirable neighborhoods! Contact to schedule showing Rent includes utilities, TV, WiFi",Manhattan,...,East 61 Sreet,6975,0,1,0,Apartment,,12 months,https://images.craigslist.org/00t0t_emixFrGpZhf_0oM0gw_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-rare-furnished-3br-2ba-prime/7922189327.html,40.765100,-73.963800,False,True,False,False,True,False,False
7922213998,🏡 6 Saint Nicholas Av 4 BED 3 BATH – Stylish Bushwick Living with Prime Tra,"Step into your new home at 6 Saint Nicholas Avenue, a bright and modern property in the heart of vibrant Bushwick, offering comfort, style, and convenience. ✨ Why You’ll Love It: • Sun-filled, open layout perfect for relaxing or entertaining • Spacious bedrooms and living areas for ultimate comfort • Modern kitchen with updated appliances • Sleek, contemporary bathrooms • Plenty of closets and storage • Outdoor space ideal for morning coffee, evening drinks, or weekend gatherings 📍 Prime Location: Nestled among Bushwick’s lively shops, cafes, and eateries, with everything you need just steps away. 🚆 Top-Notch Transit: Minutes from the L train, with easy access to M and J/Z lines, making commuting across NYC a breeze. ⏱️ Approximate Commute Times: • Union Square: ~20–25 mins • Williamsburg: ~5–10 mins • Lower Manhattan: ~20–30 mins • Midtown Manhattan: ~30–40 mins 🌟 The Perfect Balance: A home that combines modern comfort, functional space, and unbeatable transit access—perfect for NYC living.",Brooklyn,...,"New York, NY",4800,0,1,0,Apartment,,12 months,https://images.craigslist.org/00w0w_fPFPfoYmM26_0CI0ra_600x450.jpg,https://newyork.craigslist.org/brk/apa/d/brooklyn-saint-nicholas-av-bed-bath/7922213998.html,40.712000,-73.946000,False,False,False,False,True,False,False
7922262877,🔥🔥MasSive 4BR 2BA*Manhattan Ave*MORNINGSIDE PARK*Laundry in unit*HOT,"AVAILABLE APRIL 2026 Magnificent 4-bedroom, 2-bathroom apartment in the vibrant South Harlem neighborhood, bordering Morningside Heights. Located a short walk from Columbia University and right near Morningside Park, this home offers modern amenities and easy access to trendy cafes, eateries, and shopping. Apartment Features: - Hardwood floors and high ceilings - Chef's kitchen with stainless steel appliances, dishwasher, microwave and premium countertops - Two updated bathrooms with modern fixtures - Four large bedrooms, each with built-in closet storage - In-unit laundry - Ample closet space - Oversized windows with natural light Neighborhood Highlights: - Lincoln Market around the corner - Whole Foods Market - Trader Joe's - Target - Hungarian Pastry Shop: Cozy cafe for coffee and pastries - Koronet Pizza: Jumbo slices for quick meals - Arts and Crafts Beer Parlor: Craft brews and outdoor seating - Jin Ramen: Flavorful ramen in a lively setting - Morningside Park: Green space for jogs and relaxation - Many more restaurants and shops on FDB know as ""Harlem Restaurant Row"" Transportation: - Subway: 1 train at 116th St or Cathedral Pkwy-110th St - Bus: M4, M5, M11, M60 SBS, M104 routes on Broadway/Amsterdam - Columbia/Barnard Shuttles: Free campus connections - Biking/Walking: Bike paths and pedestrian-friendly streets Approved Pets welcome. Guarantors and Rhino accepted. Schedule a tour today to experience this South Harlem gem! Photos are from a model unit and is digitally staged. Unit does not come furnished. AVAILABLE APRIL 2026 NOTE: Applicants will pay a $20 application / credit check fee per applicant. Due at lease signing once approved will be first month's rent and security deposit.",Manhattan,...,manhattan Ave near W 120 St,4829,0,1,0,Apartment,,12 months,https://images.craigslist.org/00b0b_77lejpiRyAq_0jf0cN_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-massive-4br-2bamanhattan/7922262877.html,40.807593,-73.954949,True,True,False,True,True,True,False
7922280908,Entire floor West Village apartment for rent until mid-July,"We are immediately subletting our large West Village apartment, fully furnished until mid-July or early August (end date slightly flexible). It is a two bedroom we use as a 1 bedroom with an office and living room, but you could add a bed in the second bedroom. Massive windows overlooking Stonewall, washer/dryer IN UNIT, dishwasher, granite countertops, stainless steel appliances, Brazilian redwood floors. It is above the Christopher Street 1 train, and right around the corner from West 4th Street station A/C/E/ B/D/F/M trains. More details: Our show-stopping home is an entire floor of a historic Greenwich Village building. You'll be directly across from the historic Stonewall Inn and famous jazz clubs. This is the most desired neighborhood in Manhattan, if not the world. Celebrities wander the streets and film shoots are a regular occurrence on our block. You will feel like the main character on your own sitcom, with a stylish apartment to match. Our space is sun-drenched with five massive windows in the living room, and a cozy, back-facing bedroom and separate work space. The Brazilian redwood floors add a flash of color to the MCM aesthetic. If you decide to cook (rather than try one of the hundred cafes and restaurants nearby), the kitchen is modern with granite and stainless steel everything, including a dishwasher. We even have the rarest of NYC amenities: a washer/dryer! The newly redone bathroom includes a smart vanity with inset lights for the perfect makeup application or clean shave. If you are here to work, our generously sized standing desk has two large monitors. We even have an extra monitor you can set on the breakfast bar if you need two work areas. You can get almost anywhere in New York, fast. West 4th street station is a block away, with A/B/C/D/E/F/M trains. The Christopher street 1 train is directly downstairs. 2 PATH stations are also within 8 minutes. You can be in Bryant Park, Times Square, Penn Station, Broadway, Soho, Central Park, and more in less than 15 minutes. You can even get to Hoboken or Jersey City in under 20 minutes, all without a car. Cafes, famous restaurants, comedy clubs, jazz bars and every iconic village landmark are a short walk away. Our apartment offers a once-in-a-lifetime opportunity to stay in the heart of it all. All we ask is that you water our friendly house plants. Neighborhood: Greenwich Village is the most iconic place on earth. Comedy clubs, cafes, Stonewall Inn, Jazz bars, normal bars, ghost tours, food crawls, restaurants where you can't get a reservation without selling a kidney. You name it, we have it! Our area is scattered with little parks, instagrammable building façades, and iconic views. You truly won't believe it till you see it. The Marvelous Mrs. Maisel was filmed here. So was Sex in the City. The ""Friends Apartment"" is a short stroll away, and you might run into Taylor Swift or another Village resident. There's no place like the West Village.",Manhattan,craigslist,"New York, NY",7200,0,1,0,Apartment,,12 months,https://images.craigslist.org/00v0v_a7KWU4SUfpP_0t20CI_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-entire-floor-west-village/7922280908.html,40.733421,-74.002383,False,True,False,True,True,False,False
7922342403,Charming 1BR in the Heart of Bushwick —,"🏠 Charming 1BR in the Heart of Bushwick — Pets Welcome Dekalb & Wilson , Brooklyn, NY 11237 Rent: $2395/mo Welcome to Bushwick — one of Brooklyn's most vibrant and sought-after neighborhoods. This sunny one-bedroom apartment puts you right in the middle of it all: world-class street art, some of NYC's best restaurants and bars, indie coffee shops, live music venues, and a creative community unlike anywhere else in the city. Call or text Josh from Brick And & Galo Realty 🐾 Pets welcome! 📍 Prime Bushwick location — walkable to everything Steps from the M train at Knickerbocker Ave (4 min walk) and easy access to the L — midtown Manhattan in under 30 minutes. 🚇 Easy access to the J/M/Z trains at Kosciuszko St and the L train at Jefferson St 🌳 Close to Maria Hernandez Park 🍕 Steps from some of Brooklyn's best dining, nightlife, and coffee Bushwick has it all — without the Manhattan price tag. Apartment is move-in ready. First month rent and one month security required by move in. 📩 Serious inquiries only. Please reply with a brief introduction about yourself and your move-in timeline. No brokers please. CALL OR TEXT JOSH!",Brooklyn,craigslist,DEKALB Ave near WILSON AVE,2395,0,1,0,Apartment,,12 months,https://images.craigslist.org/00B0B_ax2age5C1E_09G0cU_600x450.jpg,https://newyork.craigslist.org/brk/apa/d/brooklyn-charming-1br-in-the-heart-of/7922342403.html,40.699628,-73.923833,True,False,False,False,True,False,False
7922406556,Large studio Mt Vernon. $1002.80,"Rare Find: Spacious Studio with Dramatic High Ceilings - Only $1,002.80/mo! Heat and Hot Water Included! Escape sky-high NYC rents and score this massive, high-ceiling studio that's perfect for living large on a smart budget. Soaring ceilings create an open, airy feel with tons of vertical space-ideal for tall bookshelves, hanging plants, art, or even a loft bed setup to maximize your square footage. Key Features & Perks: Extra-large studio layout with high ceilings (feels way bigger than typical!) Heat and hot water included - no surprise utility bills Super affordable at $1,002.80/month (way below current NYC studio averages of $3,000+) Security deposit: $1,002.80 (one month's rent) Broker fee: 10% of annual rent (standard and transparent) No pets, please. This gem won't last in today's market-NYC studios are averaging over $3,300/month citywide, with many pushing $4,000+ in prime areas. Grab this affordable, spacious haven before its gone! Serious inquiries only. Contact for viewing details and application info. Call 914-335-3520 to Schedule a Tour",Manhattan,craigslist,"New York, NY",1003,0,1,0,Studio,,12 months,https://images.craigslist.org/01212_706w6GMhEQp_0CI0t2_600x450.jpg,https://newyork.craigslist.org/wch/apa/d/mount-vernon-large-studio-mt-vernon/7922406556.html,40.910879,-73.844690,True,False,False,False,False,False,False
7922421149,"NO FEE West Vil Sprawling King Sized 1br, full luxe, doorman, VIDEO!","NO FEE RARELY AVAILABLE LARGE AND LOVELY APARTMENT KING SIZED BEDROOM CLOSET SPACE TO DIE FOR EXCELLENT CENTRAL GOLD COAST LOCATION ON THE BORDER OF WEST VIL AND GREENWICH VIL CLOSE TO MULTIPLE SUBWAY LINES AND PATH TRAIN DOORMAN ELEVATOR LAUNDRY PETS WELCOME AVAILABLE ASAP OR MAY 5 VIDEO OF APARTMENT HERE: https://youtube.com/shorts/pfl2AuL3bQk?feature=shared TEXT PAM AND JULIA AT 516.361.5142 FOR IMMEDIATE RESPONSE AND TO SCHEDULE A VIEWING VIRTUALLY OR IN PERSON Prime central gold coast location on the border of Greenwich and West Vil, steps to all. Live the dream among all the best dining, retail, nightlife, theater and jazz in the heart of beautiful West Village! This is a residential NYC neighborhood with tons of supermarkets, drycleaners, hardware stores, take-out spots, 24 hr bodegas, etc. Easy walking distance to Soho, East Village, Lower East Side, Union Square, Nolita, Little Italy, etc. Reputable local landlord requires one month rent and one month security and US based guarantors are accepted as needed. One year lease minimum. No short term. We are a five star rated local realtor specializing in the areas we know and love best, happy to help our clients successfully navigate competitive markets. The landlord requires that we ask prospective tenants a few questions before showing the unit, text 516.262.3693 for immediate response, otherwise if you need to email please add a US contact number. Thank you! Cheers, Pam and Nick 516.262.3693 WE HAVE MULTIPLE OTHER UNITS ACROSS PRICE POINTS IN THE VILLAGE AREA. CALL US TODAY AND WE'LL BE HAPPY TO ASSIST WITH YOUR SEARCH. $20 CREDIT CHECK FEE CHEERS",Manhattan,...,"New York, NY",8500,0,1,0,Apartment,,12 months,https://images.craigslist.org/00y0y_hx1PFracAn7_0C10t2_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-west-vil-sprawling-king/7922421149.html,40.740200,-73.999600,True,False,True,True,True,True,False
7922486539,Massive 1 bed in Doorman Building ~ Elevator/Laundry,"NO FEE – Renovated 1BR | Columbus Circle / Hell’s Kitchen Bright, newly renovated 1-bedroom in a prime Midtown West location. Northwest-facing unit with great natural light and a spacious, functional layout. Apartment Features: • King-size bedroom with HVAC • Large living room (fits sectional + dining area) • Fully renovated kitchen with ample cabinet space • Modern bathroom with mirrored medicine cabinet • Custom closets throughout • Double-pane windows Building & Location: • Full-service building at Eighth Ave • Renovated lobby & common areas • Responsive management & staff • Steps to Columbus Circle, Whole Foods, restaurants, bars & theaters Included in Rent: • Heat • Hot water • Cooking gas Great value for space in one of NYC’s most convenient neighborhoods. Contact to schedule a viewing! Text Paris to schedule a tour! 917-280-8359",Manhattan,craigslist,eighth Ave near West 52nd st,4850,0,1,0,Apartment,,12 months,https://images.craigslist.org/00w0w_9FHS7TBJ5DA_0CI0of_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-massive-bed-in-doorman/7922486539.html,40.764200,-73.984700,False,False,True,False,False,False,False
7922489122,7br 5bth Waterfront luxury house in Country Club,"Wow! This Luxury Waterfront 7 bedroom 5 bathroom Private house rental is located in Country Club by Polo Pl and Country Club Rd and ready for immediate occupancy **CLICK ON LINK TO VIEW VIDEO OF PROPERTY** https://youtu.be/xFzUyNmCKdY?si=WE3JnRApWOAtQ70_ Property features include: -Extraordinary resort-style home -Heated in-ground pool -Double-sided fireplace -Viking appliances -Powder room -Dual cedar walk-in closets -From sunrise to sunset, enjoy breathtaking views from the expansive stone patio overlooking the serene shoreline. Park your boat or jet ski at your private slip and be on the water in minutes -The backyard is a true paradise, featuring a tranquil koi pond, and lush, mature landscaping perfect for relaxing or entertaining all summer long -Inside, an open-concept layout flows seamlessly to the patio through a custom bar area, creating the ultimate space for hosting -The chef's kitchen boasts granite countertops, Viking appliances, and a Sub-Zero refrigerator. The first floor also offers a formal dining room, double-sided fireplace, powder room, laundry, and a 2-car detached garage -Upstairs, the primary suite features sweeping water views, a spa-like ensuite bath, and dual cedar walk-in closets, three additional bedrooms, two full baths, and abundant storage complete the second level -The finished basement adds even more storage plus another full bathroom -Can come furnished or not -Pets allowed! MUST CALL ME IN ORDER TO SCHEDULE A VIEWING AND IF I DON’T ANSWER THEN PLEASE LEAVE ME A VOICEMAIL OR SEND ME A TEXT MESSAGE AND I WILL RESPOND TO YOU AS QUICKLY AS POSSIBLE Anthony Salgado 646-535-5857",Bronx,craigslist,"New York, NY",20000,0,1,0,Apartment,,12 months,https://images.craigslist.org/01212_lqes4u0GlxB_0CI0t2_600x450.jpg,https://newyork.craigslist.org/brx/apa/d/bronx-7br-5bth-waterfront-luxury-house/7922489122.html,40.839800,-73.815200,True,True,False,True,False,False,True
7922489398,BRAND NEW 4br 4bth private house in Dunwoodie!,"Wow! This brand new 4 bedroom 4 bathroom private house rental is located between Thurton Pl and Edgewood Ave, in Dunwoodie, Yonkers and ready for immediate occupancy Property features include the following: - Modern design, high-end finishes, and exceptional functionality throughout - Luxurious primary suite complete with a walk-in closet - A walk-out basement provides additional living or storage space - Private garage - Dedicated parking space - Ample backyard space - Marvin windows flood the home with natural light, complementing the hardwood floors that run throughout - The kitchen is outfitted with stainless steel appliances and a stunning quartz waterfall island - Central heating and cooling ensure year-round comfort - Small pets are allowed, and the tenant is responsible for all utilities - This home offers easy access to shopping, dining, parks, and transportation. Enjoy nearby outdoor recreation at , retail and restaurants at , and convenient commuter options into . The Thurton Residences are strategically located near the Yonkers Raceway, an area poised for future growth with the potential development of a world-class MGM casino nearby MUST CALL ME IN ORDER TO SCHEDULE A VIEWING AND IF I DON’T ANSWER THEN PLEASE LEAVE ME A VOICEMAIL OR SEND ME A TEXT MESSAGE AND I WILL RESPOND TO YOU AS QUICKLY AS POSSIBLE Anthony Salgado 646-535-5857",Manhattan,craigslist,"New York, NY",6000,0,1,0,Apartment,,12 months,https://images.craigslist.org/00K0K_1b5JtfNWaFi_0CI0pM_600x450.jpg,https://newyork.craigslist.org/wch/apa/d/yonkers-brand-new-4br-4bth-private/7922489398.html,40.925400,-73.862700,True,False,False,False,False,False,True
7922495182,Spacious Beautiful 2 bd 1 ba with yard and in unit w/d,"$3,200 / 3br – Ground Floor 2BR with In-Unit Laundry | Crown Heights (763 St Johns Pl, 1L) Spacious 2 bedroom / 1 bathroom apartment available at 763 St Johns Pl, Unit 1L in Crown Heights. This ground floor apartment sits slightly set back from the street, offering privacy while still having convenient walk-up access directly from the sidewalk. The apartment features a comfortable layout with hardwood floors, great natural light, and in-unit washer and dryer, making everyday living easy and convenient. Apartment Features • Ground floor walk-up directly from the street • Set back from the sidewalk for added privacy • Washer / dryer in unit • Hardwood floors • Spacious layout • Good natural light Location Located in Crown Heights, one of Brooklyn’s most vibrant neighborhoods. You'll be close to Prospect Park, great restaurants, cafes, grocery stores, and neighborhood bars. Nearby subway lines make commuting into Manhattan or Downtown Brooklyn quick and convenient. Rent $3,200 / month Requirements • 650+ credit score preferred • 40x rent annual income (guarantors accepted) • First month’s rent + security deposit to move in Available now. My name is Sarah W, a licensed real estate agent with MySpace NYC. For a quick response and to schedule a showing, please text Sarah at 484-745-5884.",Brooklyn,craigslist,St Johns Place near Rogers Ave,3200,0,1,0,Apartment,,12 months,https://images.craigslist.org/00t0t_3KTJhKEiV6T_0gw0oM_600x450.jpg,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-beautiful-bd-ba-with/7922495182.html,40.671791,-73.953102,False,False,False,True,True,True,False
7922500912,SPACIOUS & NEW 3bed 2bth w/heat included in Woodlawn!,Wow! This SPACIOUS & ALL NEW 3 bedroom 2 bathroom apartment is located on the first floor of a private residence house between East 240th St and Katonah Ave in Woodlawn and ready for immediate occupancy **CLICK ON LINK TO VIEW VIDEO OF PROPERTY** https://share.icloud.com/photos/09ffQBL8mMGtAEeSJj12On5xA Property features include: -FIRST FLOOR -Semi-separate living room and dining room -Full kitchen cabinet set with stainless steel appliances and dishwasher and overhead microwave -New split system for heating and a/c -Plenty of big and small windows throughout entire apartment -All New hardwood floors -Great sized bedrooms each with closets -Great sized full bathrooms -HEAT IS INCLUDED in rent amount! MUST CALL ME IN ORDER TO SCHEDULE A VIEWING AND IF I DON’T ANSWER THEN PLEASE LEAVE ME A VOICEMAIL OR SEND ME A TEXT MESSAGE AND I WILL RESPOND TO YOU AS QUICKLY AS POSSIBLE Anthony Salgado 646-535-5857,Bronx,craigslist,"New York, NY",3800,0,1,0,Apartment,,12 months,https://images.craigslist.org/00909_1x4T56S5Idl_0CI0t2_600x450.jpg,https://newyork.craigslist.org/brx/apa/d/bronx-spacious-new-3bed-2bth-heat/7922500912.html,40.898000,-73.866900,False,False,False,False,False,False,True
7922511547,"SPACIOUS 4br 2bths Duplex w/backyard, heat utility, and parking!","Wow! This is the BIGGEST, MOST SPACIOUS 4 bedroom 2 bathroom duplex apartment on the entire Bronx market! This incredibly spacious apartment is located on the 1st and 2nd floor of a private residence home, between Waring and Woodhull Ave, in Pelham Gardens and ready for immediate occupancy **CLICK ON LINK TO VIEW VIDEO OF PROPERTY** https://share.icloud.com/photos/0aevyDIzahHfzUql9BYWwNJUQ Property features include the following: - HUGE SPACIOUS FRONT AND BACKYARD ALL YOURS! -Private driveway parking! - 1st and 2nd floor is ALL YOURS! Basement is a 2 bedroom apartment that owner will rent separately for an 3k a month but open to offers while it’s still vacant! - SPACIOUS Separate kitchen - SPACIOUS Separate living room - SPACIOUS Separate dining room -Stainless steel appliances inc. dishwasher and over-head oven fan - Full kitchen cabinet set including pantry! - Double vanity half bathroom on first floor - Queen sized bedroom on first floor - on second floor, DOUBLE KING-SIZED bedroom with two regular sized closets and one walk-in closet - One full bathroom with bathtub - One queen sized bedroom - One king-sized bedroom with closet - Plenty of windows all throughout entire property for great natural sunlight - Pets are considered on a case by case basis MUST CALL ME IN ORDER TO SCHEDULE A VIEWING AND IF I DON’T ANSWER THEN PLEASE LEAVE ME A VOICEMAIL OR SEND ME A TEXT MESSAGE AND I WILL RESPOND TO YOU AS QUICKLY AS POSSIBLE Anthony Salgado 646-535-5857",Bronx,craigslist,"New York, NY",5500,0,1,0,Duplex,,12 months,https://images.craigslist.org/00p0p_9HpEKGl9EYW_0t20CI_600x450.jpg,https://newyork.craigslist.org/brx/apa/d/bronx-spacious-4br-2bths-duplex/7922511547.html,40.898000,-73.866900,True,False,False,False,False,False,False
7922527744,NO FEE-SPECTAC LG 1BR-DM/ELEV/LNDRY-LG LIV RM-KG BR-STUNNING SEP KI-DW,"👉”NO FEE” 👉SPECTACULAR Large 1 B/R in a Pristine Luxury Building 400 East 71st Street, #6Q VIDEO: https://youtu.be/DAApH8IFSXE 👉24 Hour Doorman 👉Elevator 👉Laundry Room 👉Live-in Resident Manager APARTMENT FEATURES; Stunning Separate Kitchen Dishwasher Granite Countertops Pretty Granite Breakfast Bar Large Living Room Bay Windows King Size Bedroom Beautifully Delivered Full Bath C/A/C for Your Comfort Sparkling Sunlight Great City View Ton of Closet Space High Ceilings Hardwood Floors Heat & Hot Water are Included *ADDITIONAL FEATURES; QUICK ACCESS TO; Q & 6 Trains East River Promenade NYC Best “CENTRAL PARK” SUMMARIZING; SIMPLY Call MURPHY (ASAP) 917-691-4045 to arrange a tour & get additional details for this 👉”ACCOMMODATING” truly special 1 bedroom that provides total conveniences, excitement and a wonderful living lifestyle!!! *$20 application fee per applicant *first month rent and one month's security deposit with lease signing. Thank You, John Patrick Murphy MURPHY “LOVES” ❤️ NYC Licensed R. E. Broker Associate findrealestate.com 917-691-4045",Manhattan,...,East 71st Street,4795,0,1,0,Apartment,,12 months,https://images.craigslist.org/01616_5b5eEYBMgwd_0jm0pO_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-spectac-lg-1br-dm-elev/7922527744.html,40.768120,-73.958861,False,False,True,True,True,False,False
7922528397,NO FEE-SPECTAC LG 1BR-DM/ELEV/LNDRY-LG LIV RM-KG BR-STUNNING SEP KI-DW,"👉”NO FEE” 👉SPECTACULAR Large 1 B/R in a Pristine Luxury Building 400 East 71st Street, #18i $5200 VIDEO: https://youtu.be/MfQon-aZwfM 👉24 Hour Doorman 👉Elevator 👉Laundry Room 👉Live-in Resident Manager APARTMENT FEATURES; Stunning Separate S/S Kitchen Dishwasher Granite Countertops Pretty Granite Breakfast Bar Large Living Room Bay Windows King Size Bedroom Beautifully Delivered Full Bath C/A/C for Your Comfort Sparkling Sunlight Great City View Ton of Closet Space High Ceilings Hardwood Floors Heat & Hot Water are Included *ADDITIONAL FEATURES; QUICK ACCESS TO; Q & 6 Trains East River Promenade NYC Best “CENTRAL PARK” SUMMARIZING; SIMPLY Call MURPHY (ASAP) 917-691-4045 to arrange a tour & get additional details for this 👉”ACCOMMODATING” truly special 1 bedroom that provides total conveniences, excitement and a wonderful living lifestyle!!! *$20 application fee per applicant *first month rent and one month's security deposit with lease signing. Thank You, John Patrick Murphy MURPHY “LOVES” ❤️ NYC Licensed R. E. Broker Associate findrealestate.com 917-691-4045",Manhattan,...,East 71st Street,5200,0,1,0,Apartment,,12 months,https://images.craigslist.org/00I0I_aL1XThebkcX_0jm0pO_600x450.jpg,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-spectac-lg-1br-dm-elev/7922528397.html,40.768120,-73.958861,False,False,True,True,True,False,False
7922628046,"Ridge Blvd-V. Sunny, Oversized 3BR - W/D In-Unit + Terrace","Please provide credit score. Text only: 917-293-0554 Welcome home to space, light, and effortless living in the heart of prime Bay Ridge: 76th St off Ridge Blvd near Shore Road Spanning approximately 1,400 square feet, this expansive 3-bedroom, 1 full bath, residence offers the ideal blend of comfort and functionality. The open-concept layout creates a natural flow between the living, dining, and kitchen areas — perfect for hosting, relaxing, or simply enjoying everyday life with room to breathe. You’ll Love It: • Three truly spacious bedrooms — no compromise on size • One full bathroom for privacy and convenience • Sun-filled kitchen with updated appliances, generous counter space, and ample cabinetry and with adjoining Terrace • In-unit washer & dryer — a rare Brooklyn luxury • Beautiful hardwood (or similar quality) flooring throughout • Abundant storage and closet space • Oversized living/dining area bathed in natural light Best Bay Ridge Location That Elevates Your Lifestyle Step outside and you’re moments from the vibrant shops, restaurants, cafés, and neighborhood conveniences along Ridge Boulevard and 3rd Avenue. Commuting is effortless with the nearby new NYC ferry service, bus lines and subway station, providing direct access to Manhattan, the rest of Brooklyn and Rockaway Beach. Spacious layouts like this — especially with in-unit laundry and a terrace — rarely come available in Bay Ridge. Schedule your showing before it’s gone",Brooklyn,craigslist,"New York, NY",4750,0,1,0,Apartment,,12 months,https://images.craigslist.org/00h0h_36eFdA7UpIA_0uY0kE_600x450.jpg,https://newyork.craigslist.org/brk/apa/d/brooklyn-ridge-blvd-sunny-oversized-3br/7922628046.html,40.631380,-74.029806,False,False,False,True,True,False,False
7922635845,Bennett Avenue,"***Must Hire Broker*** **Pictures coming soon** This inviting studio offers the perfect blend of comfort and function. Enjoy gleaming hardwood floors, large windows for natural sunlight, a separate full kitchen with great cabinet space, and a generous open-concept living/sleeping area. Located in a clean, elevator building with laundry facilities and a dedicated live-in super. Just steps from public transportation, local shops, and the beautiful green spaces of Fort Tryon Park. Ideal for commuters, students, or anyone looking for a peaceful home in a vibrant neighborhood. post id: 7907591253",Manhattan,craigslist,"New York, NY",2195,0,1,0,Apartment,,12 months,,https://newyork.craigslist.org/mnh/apa/d/new-york-bennett-avenue/7922635845.html,40.858300,-73.929600,False,False,False,True,False,False,False
7922640329,NEWLY RENOVATED 2 Bed 2 Bath Duplex + Private backyard,"Some apartments get “renovated.” This one got a full personality upgrade. Welcome to Pulaski , a classic Bed-Stuy apt that just underwent a soul-reviving, top-to-bottom gut reno. We’re talking new floors, new walls, new plumbing, new electrical… basically everything except the block’s iconic charm. And in two weeks, you could be the first person to cook in that kitchen or toss laundry into that washer. THE APARTMENT — Fresh. Clean. Brand New. • True 3 Bed / 2 Bath • Private backyard — the kind of yard people in NYC brag about • Common Laundry in the building- steps to your unit • Brand-new kitchen, brand-new appliances • Brand-new bathroom • New hardwood floors • High ceilings + great natural light • Still under renovation right now, which means you’re getting that fresh-paint smell and “no one has lived here before me” energy Call / Text / 347-471-4472 Email Amadeo for a showing! Please reach out with your move-in date and a brief summary.",Brooklyn,craigslist,"New York, NY",4500,0,1,0,Duplex,,12 months,https://images.craigslist.org/00B0B_4vmGPw05lcY_0CI0t2_600x450.jpg,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-bed-bath/7922640329.html,40.690700,-73.927400,False,False,False,True,False,False,True
